text,novelty,diversity,label
We are doing all we can to assist the authorities and allow those with rescue experience to do their work .,0.715130398,0.705904602,1
The chance that Donald Trump will win the Republican presidential nomination has grown dramatically with his victories in early - voting states and his leads in polls of the states that vote over the next three weeks .,0.657695901,0.657782564,1
"In second grade , the family agreed to let Daniel legally change his name and at the boy ' s request , his school agreed to go along with the change , even letting Daniel use the boy ' s bathroom .",0.763855395,0.780273378,1
"The global health body made its decision after an emergency meeting in Geneva to discuss the "" explosive "" nature of the virus .",0.724439451,0.761512868,1
"We will judge whether the code has been broken , but we ' ll only chase those who don ' t slow down at the sign .",0.770611241,0.745195876,1
"I ' m here today to tell you that there is only one candidate running for president who can do that and that is Hillary Clinton ,"" he said .",0.554312773,0.563384852,1
Police say the gang had inside information including details of the cash their targets were carrying and the route they had decided to take from the venue .,0.773256879,0.815771813,1
"I believe she wasn ' t strong enough at the end of her life to make any informed decisions about her work ,"" he said .                                             
""",0.557338162,0.520231503,1
"We ' ve had a fair bit of inquiry from local and overseas buyers in the last couple of weeks ,"" he says .",0.671237482,0.629954499,1
"John Hughes started producing the original figures in the 1960s , but "" nobody got it ,"" said his son , Richard .",0.661207138,0.764566187,1
"What would you , as president , do to ensure that every American has access to food that is sustainable , safe , healthy , and affordable ?",0.741324191,0.728385355,1
The royal really got in the school day spirit by sitting with a group of pupils as they got on with their lessons and showed her how they were working things out .,0.696088994,0.724306688,1
So when Sen .,0.218806886,0.390537331,1
"Marco Rubio , R - Florida was called , he walked past both men onto the stage .",0.755833575,0.601451198,1
"Meanwhile in December it was revealed there are now only two areas of London where you can buy a home for less than Â£ 300 , 000 .",0.191596295,0.631549971,1
"Saudi Arabia ' s oil minister says production cuts to boost oil prices won ' t work , and that instead the market should be allowed to work even if that forces some operators out of business .",0.694055774,0.700436293,1
"We ' ve just got to do our thing at training and every opportunity we get we ' ve got to make the most of it , and just be ready for the chance .",0.439619215,0.59645255,1
"It ' s a figure often quoted by government sources but it hasn ' t changed for a year , so it ' s possible that by now the number is higher .",0.708635229,0.709266626,1
The hope is that the players understand where they need to be at for international rugby and they will continue to do that with their clubs .,0,0.699077141,1
She did everything that was asked of her from social services to try and get her children back but it still didn ' t seem to help .,0.631469152,0.569430502,1
"Twitter has struggled to attract new users , leading investors to question whether it has the staying power and growth potential of rival social media sites .",0.752851415,0.785577238,1
But it is a vast improvement from 6 .,0.539104212,0.662200781,1
2 per cent of sales successful at auction during the same period last year .,0.378252076,0.468903753,1
"It remains unknown how many , if any , potential voters were turned back or chose to go home while still on the road in their vehicles .",0.710023584,0.718853939,1
I don ' t care what I have to go through as long as I ' m playing professional ball I ' ll give it my all .,0.5099254,0.452892558,1
"The draft is the result of an agreement between the United States and China , North Korea ' s main ally .",0.1902588,0.645287681,1
"A survey of economists by Bloomberg expects fewer than 200 , 000 jobs to be created for the first time since September .",0.684286212,0.671069843,1
"There ' s a lot of interest on both sides in moving bills that we know we have to get done .                                                     
""",0.614621125,0.676536219,1
"I think people will be surprised by the ability to soft land "" or avoid a shock , he said .",0.536750897,0.570455995,1
A teenager has been arrested in connection with an alleged hit - and - run incident which left a boy in hospital .,0.500946886,0.618477913,1
"Instead of riding the wave of new support alone , Rubio has been forced to speed up plans for an all - out assault on the billionaire businessman ' s character .",0.816062316,0.766790075,1
The Met Office has issued two yellow warnings of ice and a yellow warning of snow that cover most of mainland Britain and Northern Ireland .,0.580518885,0.491164766,1
I heard about this problem but I ' ve had a lot of things to do in the last few weeks but now I know it is my problem too of course .,0.525341584,0.462508548,1
"We always say we ' ll slow down , but then we get offered all the things we want to do .",0.579423276,0.599085235,1
"Only one other government e - petition has passed the 500 , 000 mark - the call for US presidential hopeful Donald Trump to be banned from the UK .",0.547114168,0.751991273,1
"One says : "" Cameron and Osborne don ' t care if you ' ve wanted to leave Europe all your life .",0.660891009,0.673079616,1
"I ' m almost out of money to buy cat food and video games , so it ' s time to come back to work .",0.657067537,0.65146011,1
"The ultimate goal is a cease - fire , but short term it ' s just to keep them talking .",0.687461645,0.698063305,1
"He will replace Bill Turnbull who announced in September that , after 15 years , he was leaving the programme .",0.728100019,0.732927477,1
"Italy ' s economy might be looking better , but the state of the country ' s banks has cast a shadow over its prospects .",0.694735928,0.731608632,1
An 18 - year - old man was shot in the right leg and was taken to a hospital in stable condition .,0.568710865,0.467769593,1
Police Scotland said a 45 - year - old man had been arrested and was being detained in police custody .,0.36449116,0.235835333,1
"He has always been really good at that , but I think he ' s just gone a step further and everything he is bringing to the club has been really positive .",0.577096137,0.542232295,1
"The picture was released last night as it emerged the German authorities are struggling to process hundreds of thousands of asylum applications , the head of its refugee office admitted yesterday .",0.751881167,0.765297569,1
"With only weeks to go before the Academy Awards , the race for best picture is wide open as ever .",0.759854593,0.617203853,1
"A spokeswoman for the anti - doping agency said there was not a problem with doping in school sport , but it was important to get the message across to young athletes .",0.732441903,0.774802537,1
They are 4 1 / 2 games out of the eighth and final playoff spot in the Western Conference with 25 games remaining .,0.705481237,0.678294428,1
"But to be honest , we got so much out of it ourselves by feeling good about making his day better .                                                     
""",0.572630799,0.624444318,1
"If a parent gives the impression that it ' s too hard to prepare meals , then that ' s what their children will believe ,"" Ms .",0.721921042,0.758706185,1
Rose adds .,0.801925727,0.807527819,1
"Technology alone will not solve these problems , but these challenges cannot be met without robust investments in new technologies .",0.787741467,0.768154881,1
"We agree that arms sales need to stop , but they should never have been allowed in the first place .",0.552773766,0.622337036,1
"In the grand scheme of things , we ' ll take the point but we ' re disappointed we didn ' t get the three .",0.645680768,0.684912267,1
He said the issue doesn ' t warrant an immediate appeal that would delay the scheduled March 8 preliminary hearing .,0.686026398,0.654799776,1
"For instance , it would let parents share their ' key ' with children - but ban them at certain times .",0.71196636,0.699806153,1
"The South Korean Defense Ministry provided this photo of an object it believes to be part of a North Korean rocket on Tuesday , February 9 .",0.700920412,0.557030892,1
It ' s too early to say who carried out the attack ; there was no immediate claim of responsibility .,0.638822888,0.739232668,1
"In an interview with the BBC , the veteran stage actor described his film experience as "" a very intense period of work .",0.643134077,0.730172718,1
"We are six points behind - obviously , it was a crucial game to try to get three points and be on top of the league but there ' s still a long way to go .",0.589465694,0.557480674,1
Because having greater transparency of this Tory deal is the only way we can get to the bottom of whether or not taxpayers are getting value for money .,0.625840765,0.633160931,1
"If there is a big sporting event - say the college basketball championship tournament - more beer and hot dogs might be purchased .                                                 
""",0.77697365,0.787538012,1
"People look at the story completely different than they might have looked at the story two years ago ,"" Nelson says of his film .",0.715086032,0.654610327,1
"Berlin fears those crossing the border are heading straight for Germany , which took in more than a million migrants last year .",0.486366481,0.686514777,1
"The extra money , to be spent between 2016 and 2020 , will go towards job creation and education in the region .",0.672658709,0.741299605,1
"Johnson , who has yet to announce publicly which side he will back in the referendum campaign , broke off from a half - term holiday with his family to meet the prime minister following a telephone call on Tuesday .",0.777761206,0.783469763,1
Syrian troops have been on the offensive over the past week in the country ' s north under the cover of Russian airstrikes .,0.585997767,0.727031476,1
"It comes as Foreign Secretary Philip Hammond said the UK still has "" issues "" with a proposed EU reform package .",0.604776065,0.664706741,1
"Officials said that 81 migrants had decided to leave for other parts of France since the start of the week , although they stress that nearly 2 , 600 have made the same move since October .                       
""",0.718493382,0.736032073,1
"If you could bear a fourth date , I ' d like to cook for you ,"" Edward said .",0.606275077,0.612855608,1
"The British - led bid to break the world land speed record has been put back again , to 2017 .",0.718219882,0.746414633,1
"A 24 - year - old man was trying to enter a common close when two men approached him from behind , threatened him and demanded money .",0.607940488,0.643077982,1
"He told the jury : "" As you will appreciate , this is a highly controversial part of the evidence of the day .                                                   
'",0.713338464,0.741082631,1
It ' s odd because they don ' t like any other people and don ' t let anyone else near them yet they seem to have this trust for me .,0.605967602,0.625044522,1
He said : ' The danger is always that the rules are seen to be different for one side of the argument than the other .,0.608832796,0.664040115,1
I need to manage it for the first few months but that is one thing I have got out of the last six weeks .,0.496614371,0.53556316,1
"But the relationship was much deeper and more complex , and continued for far longer than has previously been recognised .                                                       
""",0.687702847,0.741450086,1
"We are working through options but we won ' t give them any false hope ,"" Moore said on Wednesday night .",0.632902441,0.658949772,1
Little is known about her personal circumstances aside from the fact that she attended university in Spain and moved to the UK about 16 years ago .,0.748512423,0.750434551,1
There are no nationwide statistics on child marriage in the U .,0.67001092,0.655846611,1
"S ., but data from a few states suggests it is far from rare .",0.766722462,0.724232846,1
The U .,0,0.336922906,1
N .,0,0.633903336,1
"estimates that more than 250 , 000 people have been killed and at 11 million displaced from their homes during the war .                                         
""",0.467266403,0.57863971,1
"I tell you , I am so happy ,"" she said , looking up at Obama before turning to the first lady .",0.089347624,0.519730854,1
It got me today so hopefully that ' s out of the way and I can do a little better tomorrow .,0.529542949,0.486945398,1
"The two headed to practice Friday knowing they weren ' t going to get that chance , because of the actions of others .",0.62844982,0.681990339,1
"Mr Hunt will back the idea of an English parliament , and suggest it should be put to a referendum .",0.767759223,0.756386286,1
U .,0,0.514889684,1
S .,0,0.598334082,1
officials initially thought they ' d make arrests quickly and they cast doubt that it was the work of teenagers .,0.733908914,0.778340727,1
"June 3 , 2014 - President Bashar al - Assad is re - elected receiving 88 .",0.673816716,0.600156518,1
7 % of the vote in the country ' s first election since civil war broke out in 2011 .,0.701503924,0.759321595,1
"But Clinton was prepared for this situation and shot back : "" A vote in 2002 is not a plan to defeat ISIS .",0.704047906,0.720141633,1
It looked like he was going so fast I could get in front of him and get a little boost and I just couldn ' t .,0.528427509,0.501293119,1
"This brings the total number of lives lost on Victorian roads to 40 , two more than the same time last year .",0.55397127,0.609578298,1
"According to the BBC , crime rates in Shanghai have dropped by 30 percent since the city introduced smart surveillance .",0.12243163,0.780528855,1
"Not one company has actively implemented a living wage throughout its supply chain , meaning workers were still unable to afford basic expenses such as food , water , shelter and electricity .",0.783128303,0.845528121,1
More than six out of ten say the new EU deal has not affected the way they will vote in the referendum .,0.703391498,0.73760203,1
The final decision of what would be worn took place on Monday and Tuesday and it all comes together essentially Thursday and Friday .,0.650891651,0.708301649,1
The Pope said he wouldn ' t ' get involved in ' the U .,0.513099402,0.508077448,1
S .,0,0.598334082,1
"election directly , but ' I say only that this man is not Christian if he has said things like that .",0.563148912,0.564328816,1
"But the prospect of a Republican nominee allowed Democrats to raise the notion that Republicans have already ruled out considering any nominee , even a member of their own party .",0.679674053,0.716013744,1
"But if at least one of a child ' s two parents ( or a single parent ) works , the child will be doing all right under this measure , even if their wages are not above the poverty line .",0.695043707,0.734830685,1
"With sanctions lifted and Western investors beginning to return to Iran , there are high hopes for an improvement in daily life .",0.751218916,0.811114892,1
"It shows that between 1994 and 2014 , the average income of the top 20 per cent rose from 4 .",0.613548507,0.549648066,1
76 times that of the bottom 20 per cent to being 5 .,0.489913378,0.459077729,1
43 times the income of those on the bottom .,0.660666287,0.459077729,1
The U .,0,0.336922906,1
S .,0,0.598334082,1
"women ' s national soccer team held two meetings to discuss the virus with doctors while in Texas for its Olympic qualifying tournament .                                       
""",0.630940676,0.767602582,1
"I haven ' t heard from any of the special interests to get me to drop out ,"" Kasich said Monday .",0.613695126,0.641526188,1
"I love fashion because it is a way for everyone to express themselves , and when it is done right , your clothing should make you feel special , beautiful , and confident .",0.668978779,0.6616078,1
"But what my work in the Senate has been involved is to making sure that veterans in this country get the best quality health care possible , get their benefits when they need them , not wait years and years .",0.657728192,0.628121437,1
He ' ll need to convince his party that he is a candidate who can beat the Democrats in November .,0.694178059,0.646961102,1
"If you ' re the biggest pop star on the planet , you ' re not going to please all the people all of the time .",0.637645683,0.662568328,1
"About this , I would ask only whether because crowds are much smaller in New Zealand , individual voices stand out more .",0.66311259,0.730158966,1
"That ' s something I put my heart into , and just to lose it overnight , it wasn ' t worth it .",0.622696481,0.631892258,1
"That means the Brumbies play six matches against Australian teams , five against New Zealand opponents and four from South Africa .",0.663295298,0.483561149,1
I never want us to forget that it is the victims of crime who should always be our principal priority .,0.573400389,0.651621973,1
The fashion retailer has nearly 40 million followers across 20 different social media platforms and openly admits that it has become as much a media content producer as a design company .,0.681030625,0.713002485,1
"An initial pilot study carried out last year , which used the approach to film more than 5 , 100 people watching marketing campaigns on a BBC website , proved a success .",0.791470212,0.766202658,1
"I just had to , from day one , set the record straight of what I was doing there , what my goals were .",0.510586007,0.52108365,1
"Eddie ' s put it to us that eighth in the world isn ' t good enough and we know that .                                                     
""",0.594970862,0.609976344,1
"It ' s the political class that has tried to convince everybody that they ' re the only ones who can solve our problems ,"" he said .",0.637111079,0.71772244,1
"The law means that a gang involved in a fatal attack , who could be standing by encouraging others , can be convicted of murder even if they do not land the fatal blow or kick .",0.735443903,0.765460861,1
"At least two , if not three , other guys on the line make sure nothing don ' t go where it ' s not supposed to go .",0.651680558,0.695347024,1
Two more MPs have come out as gay to take the total number in the House of Commons to 35 - more than any other parliament in the world .,0.732125755,0.715868311,1
"If we can look to build on last week ' s performance and try to get some momentum heading into Rio , that ' s all we can ask from the guys .",0.690084082,0.670345185,1
The proposals are due to be announced at the end of the month as part of the Government ' s childhood obesity strategy .,0.43114859,0.678078553,1
Mr Turnbull on Friday ruled out accepting New Zealand ' s offer to take 150 asylum seekers from Australia ' s offshore detention centres .,0.75734787,0.745162313,1
"11 , 2001 terror attacks on New York and Washington -- are either considered too great a security threat to transfer out of U .",0.7514169,0.72469262,1
S .,0,0.598334082,1
"custody , or would face trial in criminal or military courts .",0.762967021,0.742583147,1
It was hoped stores would pass on savings of as much as Â£ 700 million a year to customers with lower prices .,0.685571587,0.683648527,1
"So far this year , 54 people have died on Victoria ' s roads , 10 more than at the same time in 2015 .",0.619161792,0.446232244,1
"That is a rise of 3 % on the same quarter in 2014 and 6 % on the previous quarter , with first time buyers accounting for 2 , 100 of the loans .",0.654276731,0.661152968,1
"Trump -- who has taken aim at establishment figures throughout his campaign -- also found himself at odds with the head of the Roman Catholic Church on Thursday , when Pope Francis warned that his talk of building walls to keep out immigrants was hardly Christian .",0.777916711,0.857820558,1
"But to the people who are victims , my heart goes out to the victim and those families who have been subject to abuse .",0.721487189,0.709865321,1
"But he added : "" They will make this thing work because they have no choice , there ' s no alternative .",0.653604812,0.656556214,1
The society also said that 17 additional states were considering legislation that would limit how employers can use credit information .,0.690882011,0.645235667,1
"And I would point out even in Florida , his home state , he ' s right now polling in third place , behind both Donald and me .",0.672683619,0.668231815,1
"Although she did not work for his company , I accept that she did a great deal to make his life easier and to help with his children .",0.607916801,0.628382921,1
"It ' s far easier to find performance when you have a new set of rules , that ' s for sure .",0.657383345,0.698664308,1
We worked hard to ensure that all concerns regarding the diagnosis of this very rare form of cancer were addressed .,0.737504481,0.758789662,1
"We knew Indonesia has a growing population of women and girls , but I would say ( these figures ) are higher than expected ,"" she said .                                         
""",0.62140493,0.676522336,1
"I came for some entertainment I guess ,"" explained one 19 - year - old student as he waited for Trump .",0.598689212,0.523201126,1
"While they do a one - take performance in front of a live studio audience , the show isn ' t broadcast live for technical reasons .",0.679894092,0.727062745,1
"But as this case winds through the courts , its impact must be seen as more than one of fighting terrorism or protecting personal privacy .",0.753433121,0.728689536,1
"Some women won ' t have the normal pregnancy symptoms - some feel the baby moving inside them , but some don ' t .",0.675171184,0.717838828,1
"But nothing prepared me for the day after Barack Obama beat Hillary Clinton for the Democratic Party presidential nomination in 2008 .                                                     
""",0.419361222,0.610243142,1
"As far as that message , I hope they keep running it and I ' m going to keep saying it because it ' s true ,"" Rubio said .",0.532191724,0.593927447,1
They [ the Raiders ] fell short last year and hopefully what I can give them this year will help them get where we want to get to .,0.573694132,0.569777055,1
"It is a big shock , she is very well thought of in this area and well - known , she is a local girl .",0.640358506,0.648211593,1
"About 26 , 000 children are at risk of leaving Welsh primary schools unable to read well over the next five years , a campaign group has claimed .                                       
""",0.750510664,0.720248352,1
"Following such advice , the government will carefully consider next steps , in consultation with relevant parties ,"" she said .",0.727495507,0.631848633,1
"The warnings , which covered large parts of both states , were expected to be in effect through Wednesday afternoon .",0.671192469,0.729080938,1
"The government scheme launched in June 2013 , and the first group of teachers completed their two - year training in December last year .",0.622348914,0.633797332,1
The news about the episode comes at a time when broadcast networks are struggling to find ways to retain live audiences .,0.739261358,0.721482029,1
"In the past few days , the Syrian army backed by Russian air power has made a series of gains in Aleppo province .                                                 
'",0.569479048,0.623311279,1
It is becoming more common - the U .,0.49755657,0.514099879,1
"S ., Japan , Australia , everywhere ,' says Professor Taylor - Robinson .",0.727261817,0.6620602,1
"Even if I turned it off for a break from the conversations , I knew as soon as it powered back on there would be an hour or more of secretary work waiting for me .",0.615207747,0.649037998,1
"He is business - like and has an air of easy command , which normally serves him well when dealing with foreign leaders .",0.731398267,0.76515969,1
"It took the police a little while , but once they realised what was going on , they ' ve been fantastic .",0.558805058,0.606460945,1
"So it ' s good that Corbyn is saying that Labour will campaign for a Yes regardless of Cameron ' s package , whatever it turns out to be , the agreed position with the shadow cabinet and most Labour MPs .",0.709273713,0.749512207,1
"A bill that allows children of all ages to handle guns , passed through Iowa ' s house of representatives on Tuesday .",0.760437376,0.793896645,1
We can go from a situation where there is hardly any control to a situation where you can see where people are in Europe .,0.645138184,0.636570835,1
"So I tell him if he wants to say all of these terrible things , to come and say them to my face .",0.496731312,0.597745812,1
"The Welsh government will continue to work with the NHS in Wales to reduce the number of people who spend more than 12 hours in A & E departments .                                     
'",0.695822798,0.586211339,1
This exercise is carried out on average approximately 1 .,0.682686953,0.738687159,1
"5 times a week and is limited to less than 10 minutes each time ,' he told the judge .",0.636048066,0.692984961,1
"I ' m a fairly fit person and its knocked me for six , I can only imagine older people how they ' d feel if they ' d been hit with it .",0.619806071,0.580269219,1
"To prevent others from entering , he promises to build a wall along the 2 , 000 - mile US - Mexico border .",0.575404566,0.736905233,1
"The thing about cocaine is that it makes people feel good , and some people who lack self - control , or who have emotional difficulties , find it hard to stop because they like that feeling so much .",0.666859823,0.640178936,1
"Almost on an everyday basis we are called one of the most terrible threats either to NATO as a whole or to Europe , or to the United States .",0,0.730128091,1
"If that ' s a strange statement , consider that the same theatre is about to expand into a much larger venue with three performance spaces .",0.748521958,0.734548196,1
"Following a visit to Mexico , Pope Francis criticized the Republican front - runner on his desire to build a wall between the United States and Mexico to prevent illegal immigration .",0.694951202,0.712631365,1
"They represent over a third of the three and a half million who visited the island in 2015 a rise of 17 percent since 2014 .                                             
""",0.601910343,0.671110952,1
"We say down in South Carolina all the time that the best way to tell what a person will do is to look at what he or she has done ,"" he said .",0.559319601,0.626559877,1
"The Warriors followed up their first championship in 40 years by winning a record 24 straight games to open the season .                                                     
""",0.542543162,0.629820625,1
"If you ' re a young black man , you ' re more likely to be in a prison cell than studying at a top university ,"" wrote Mr Cameron , in an article in the Sunday Times .",0.321384009,0.464384107,1
"Also last month , President Obama announced new policies for the federal prison system , which is separate from the state prison systems .",0.622487956,0.626721521,1
The virus is now tied to discussions about abortion and birth control because of its potential impact on pregnant women and babies .,0.60675729,0.660784701,1
"It ' s not going to be pretty every minute we ' re out there , it ' s not going to be perfect , we ' re not going to blow everybody out .",0.54003002,0.58787113,1
"It took months just to prepare for the shot , and then it took an extra three or four months just to shoot it .",0.603847723,0.581256694,1
"A source close to the campaign told CNN that they expect the former first lady to do some campaign events on Thursday and Friday .                                               
""",0.618784374,0.65843139,1
"The more education you get , the better your plan , the more clear your goals , and more likely you are to succeed ,"" he said .",0.573220764,0.652639414,1
They suddenly become the favourite in the Premier League and it makes our game ( next week ) a big game .,0.64351775,0.645115002,1
"Rubio said the GOP is the "" party of diversity "" since he and Ted Cruz are both Cuban Americans , and noted that Ben Carson is an African - American on stage .",0.646651594,0.608640823,1
"Kasich is one of several Republicans running in the "" establishment lane ,"" seeking a ticket out of New Hampshire to the next states .",0.65988771,0.652516609,1
This is a 12 - night cruise so we were down around Florida very quickly and then to the Caribbean !,0.762894494,0.749612203,1
Almost a quarter of British military personnel killed during the UK ' s combat mission in Afghanistan died defending the town .,0.698914044,0.704642638,1
"In all , Obama ' s budget would increase taxes by $ 2 .",0.554413285,0.662252317,1
"6 trillion over the coming decade , nearly double the $ 1 .",0.646550229,0.685272657,1
"4 trillion in new taxes Obama sought and failed to achieve in last year ' s budget .       
""",0.533910565,0.632594415,1
"We are hopeful ,"" said Hughes at his press conference ahead of Tuesday ' s trip to Manchester United .",0.640784581,0.671558481,1
"So high , in fact , that the attack must not only have been state sponsored , but sponsored by a state with cutting - edge technology in aircraft systems and satellite communications .",0.777449195,0.792121764,1
"In addition , the judges said the terms and conditions contract signed before creating a Facebook account does fall under consumer rights law in France .",0.755211898,0.730563826,1
"She had a big smile and her and David looked at each other and it was love at first sight , you could feel the electricity , something went off .",0.690983645,0.705738225,1
"He looks very likely to lose South Carolina , and then several delegate - rich states on Super Tuesday , like Texas , Virginia and Georgia .",0.642654123,0.656604992,1
"What Cameron wanted : Before the negotiations got serious , Cameron wanted to stop all payments of child benefit going to children living outside the UK , whose parents are working in the UK .",0.580093066,0.71768599,1
"More years ago than I care to count , after a soccer match in England , I found myself literally in a corner .",0.673060022,0.666451533,1
I would have thought that as the order came from the same customer on the same day and from the same range it would be common sense to anyone that they should all go into fewer boxes - instead of all these separate ones .,0.694907426,0.701475384,1
"He ' s an incredible role model for people - I hope he ' s man of the match this weekend playing at six , where he ' s played for us for a number of years .",0.612191044,0.630494182,1
He was due to make $ 8 .,0.652646937,0.67529161,1
25 million under the 2016 salary cap and it was highly unlikely the Panthers would have paid him that salary .,0.721385316,0.731621862,1
"Even if the Republican - backed Trump attacks don ' t work in the short - term , Clinton suggested he ' d be vulnerable as the GOP nominee in the fall .",0.667245874,0.700043289,1
He ' s pulling in record amounts of small - figure contributions and is rapidly building out a national campaign infrastructure .,0.756132421,0.77618524,1
"However , on Saturday it was an excited and delighted trainer that declared : "" Let ' s go to Sydney .",0.746272683,0.717254017,1
"I work in a very small team of four people who work within , but deliberately separate from , a large organisation .",0.660329585,0.610244165,1
"The best you can do is find a partner who ' s "" risk seeking "" - they want to take on the risk because there ' s a chance they ' ll clean up if you ' ve jumped the wrong way .",0.694177553,0.697792412,1
"He says : "" A little smile came up on my face when I heard that he had been struck off but this is not the end for us .",0.609462105,0.664509426,1
"Even for a government that appears to be strong from the outside -- China ' s today ; the Soviet Union ' s a generation ago -- there is a very real risk of sudden crisis .                       
""",0.764310485,0.775340052,1
"My main goal is to make viewers smile , laugh , and have a fun time when they come across my work ,"" he concluded .",0.66111747,0.719639686,1
"Trump - no surprise here - was supported by nearly 9 in 10 of the "" tell it like it is "" voters .",0.673918323,0.722454956,1
"Science has shown that exposure to certain programs can make a huge impression , especially if you ' ve had limited exposure to a particular group in the past .",0.816790797,0.807987615,1
"If convicted the person behind the attack could be jailed for up to five years and find Â£ 5 , 000 - if the plane came down and crashed then it would be a life sentence .",0.601270229,0.720404356,1
Business investment fell 2 .,0.641931112,0.647617485,1
"1 %, compared with forecasts for a 0 .",0.466011116,0.473811133,1
9 % drop in a Reuters poll of economists .,0.745076456,0.774083579,1
"We have to travel to Ukraine on Monday , so I don ' t see any reason why we can ' t play on the Saturday .",0.635145256,0.592059117,1
She then became a single mom and she herself went to jail several times and she ended up spending some time in a crack house .,0.730504368,0.75189657,1
"It ' s about students finding their purpose , to figure out what school will actually do for them in life .",0.67570569,0.613446729,1
"That ' s why we ' ve issued these guidelines now , specifically for male sexual partners of women who are pregnant .",0.711357298,0.714813984,1
"To date the effects have been felt mainly in the primary sector , but the rising demand for places is now starting to affect secondary schools .",0.761026244,0.802002603,1
The original intention had been to hold a relatively short one - and - a - half - hour inquest only hearing evidence from the police .,0.725023332,0.732382814,1
The speaker stressed that he and House Republicans would continue to craft a policy agenda for the Republican presidential candidate to pick up once the primary process was over .,0.667557782,0.702946322,1
But as with medicine for humans in the U .,0.50701324,0.501915734,1
"S ., there are risks attached to this relatively easy money .",0.750223333,0.7965692,1
"Austria , which received 90 , 000 asylum requests last year , has set a limit of less than half that number for this year .",0.624968584,0.645551724,1
"The practice meant that the delays was not officially registered which improved the trust ' s performance on the eight - minute target , in clear breach of NHS national rules .",0.730591319,0.73437501,1
"I know they had a tough loss against Golden State ( last Saturday ), but I think they ' re playing really good basketball , and I think , obviously , they ' re going to be a huge factor .",0.523299189,0.537501267,1
Greater Manchester is only at the start of a long process - and its history and politics are very different to Northern Ireland ' s .,0.760907618,0.785156758,1
"Two steps without running into someone you do and it ' s kind of escape route between this and some of the downtown restaurants this is where all the action is that it is .                           
'",0.776211511,0.788793247,1
The only good thing is that I ' ve had amazing support and it ' s given me the chance to tell a lot of people how amazing my husband was .,0.597415486,0.595706619,1
"It isn ' t as if it ' s turning around and dying out , it ' s getting worse and worse as the days go by .",0.640955834,0.677536444,1
And I think these are the kind of questions people will ask themselves : do I think Britain is stronger as a member of the EU ?,0.554135525,0.517294048,1
That ' s an optimistic sign because people generally quit when they have a higher - paying job offer in hand .,0.526155136,0.748258586,1
"Even after losing to Bernie Sanders in the Democratic presidential primary in New Hampshire on Tuesday , Clinton is promising to take her fight for the nomination to the rest of the country .                             
""",0.49116136,0.571364995,1
"We trust the teachers , we trust the staff with our child ' s lives and right now , I think that trust has been broke ,"" another parent told the station .",0.647713193,0.740772088,1
"I ' ve seen everything that is bad and had enough concerns over the years that I personally wouldn ' t take the risk ,"" he said .",0.53846339,0.558000171,1
"Perhaps the biggest plus is that children will get the chance to put their money management skills to the test , especially if you make them responsible for paying the bill .",0.75177482,0.710406867,1
"The team was short - lived , however , because in the very next mission I over - extended our conservative hero .",0.70698325,0.70632785,1
"In real terms , it would reduce the day - to - day spending cuts the Scottish government faces by a third - that is , a third of the planned 5 % cut between now and 2019 - 20 .",0.677621199,0.741384886,1
"These pictures are going directly to a parent ' s phone , so at what point is a child not safe ?                                                     
""",0.699415215,0.677947662,1
"A lot of the dogs we get from the pound are from happy homes ... they aren ' t aggressive , they don ' t have issues ,"" she said .",0.635767421,0.664939244,1
"The research found pupils in the independent sector have an advantage over their peers at all ages , beginning at four .",0.702814871,0.696831537,1
"I want to be on the wing , I want to have that space to run at people and have the opportunity , rather than carrying straight into a [ defensive ] wall .",0.223305648,0.668782316,1
"Rubio was not even in Nevada on Tuesday night , having moved on to the upcoming states of Minnesota and Michigan .",0.698552123,0.7685036,1
"We are confident that those customers due to travel to the property will experience the excellent levels of quality and standards they would expect from a Thomas Cook holiday .                                     
""",0.768101547,0.783079113,1
"What we have got to do is wage a political revolution ,"" Sanders said , as he does often .",0.589939804,0.600024766,1
When she jumped it took her a little while for her to know she was in the race so we settled further back than anticipated .,0.64604447,0.723714023,1
"Until the inquest , we won ' t know what treatment she was getting in prison ; all we know is that she felt she was not being helped .",0.689520025,0.692732279,1
"At that point , cabinet ministers who want to campaign for an exit from the EU will be released from collective responsibility .",0.602904331,0.690763144,1
"The amount of milk , bread , eggs and cheese that goes to waste every day would surprise you , but we ' re all guilty of buying more than we need .",0.703270107,0.789035268,1
A ministry statement said one of the victims was a teenager - aged between 14 and 16 - and the other was between 30 and 40 years old .,0.611685621,0.645648877,1
"I simply cannot see why the remaining 27 member states , recently rejected by the British electorate , should give us a new , improved trade deal as a leaving present .",0.677453956,0.740030568,1
"Mr Smith was told by his fraud case officer there are at least 10 other similar cases currently being investigated with one victim allegedly losing Â£ 40 , 000 .",0.751565682,0.751072638,1
"These two offences are alleged to have occurred on "" various occasions "" between 1 August 2013 and the day of the alleged murder .",0.712914209,0.679677335,1
"For the first time in 25 years I won ' t be playing basketball and as sad as it ' s going to be , there ' s relief I can rest the body and move on to other things .",0.615831691,0.63997179,1
"She adds that it has been hard for people to get to know Bernie Sanders there , noting : "" the media didn ' t cover him from May to December .",0.679033088,0.68846995,1
"Her family are raising questions over why a woman who suffered from severe mental health problems was removed from hospital and transferred to prison where , they claim , she was denied treatment for her condition .",0.74745834,0.738994245,1
